2019-07-15 10:51:35.936 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 10:51:36.061 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 10:51:36.061 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1763 ms
2019-07-15 10:51:36.618 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@a372ef, org.springframework.security.web.context.SecurityContextPersistenceFilter@1d42ccb, org.springframework.security.web.header.HeaderWriterFilter@132b129, org.springframework.security.web.csrf.CsrfFilter@f3166a, org.springframework.security.web.authentication.logout.LogoutFilter@1947e6d, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@191af3b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@383a78, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55154c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@be4ccc, org.springframework.security.web.session.SessionManagementFilter@9fbb61, org.springframework.security.web.access.ExceptionTranslationFilter@1179e7, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4abeff]
2019-07-15 10:51:59.442 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 10656 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-15 10:51:59.446 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-15 10:52:00.920 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-15 10:52:00.936 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-15 10:52:00.946 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-15 10:52:00.947 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 10:52:01.083 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 10:52:01.083 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1461 ms
2019-07-15 10:52:01.575 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1a28987, org.springframework.security.web.context.SecurityContextPersistenceFilter@10bfe17, org.springframework.security.web.header.HeaderWriterFilter@894088, org.springframework.security.web.csrf.CsrfFilter@1e64d23, org.springframework.security.web.authentication.logout.LogoutFilter@2bfe3, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@f3166a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6174f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@17a84fe, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@120d3fd, org.springframework.security.web.session.SessionManagementFilter@10c1968, org.springframework.security.web.access.ExceptionTranslationFilter@1324455, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@13a6726]
2019-07-15 10:52:01.749 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-07-15 10:52:01.931 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2019-07-15 10:52:02.022 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8855"]
2019-07-15 10:52:02.064 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8855 (http) with context path ''
2019-07-15 10:52:02.067 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Started ConsoleDeployServerApplication in 3.879 seconds (JVM running for 5.105)
2019-07-15 10:52:06.523 [http-nio-8855-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-07-15 10:52:06.523 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-07-15 10:52:06.540 [http-nio-8855-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 17 ms
2019-07-15 10:52:06.605 [http-nio-8855-exec-1] INFO  com.consoledeployserver.controller.HomeController - 【192.168.100.100】请求登录
2019-07-15 10:54:31.951 [http-nio-8855-exec-7] INFO  com.consoledeployserver.controller.DeployController - 调用部署....
2019-07-15 10:54:32.216 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.DeployService - 传入的jar包，直接进行部署。file=console-deploy-server-0.0.1-SNAPSHOT.jar，cmd=java -Dfile.encoding=utf-8 -jar console-deploy-server-0.0.1-SNAPSHOT.jar
2019-07-15 10:54:32.227 [http-nio-8855-exec-7] INFO  com.consoledeployserver.service.ProcessService - 启动程序...
2019-07-15 11:01:01.162 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - Starting ConsoleDeployServerApplication on JXL-20170825TXC with PID 2108 (D:\console-deploy-server\target\classes started by wudongchun in D:\console-deploy-server)
2019-07-15 11:01:01.174 [main] INFO  com.consoledeployserver.ConsoleDeployServerApplication - No active profile set, falling back to default profiles: default
2019-07-15 11:01:02.588 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8855 (http)
2019-07-15 11:01:02.602 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8855"]
2019-07-15 11:01:02.613 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-15 11:01:02.613 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-07-15 11:01:02.730 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-15 11:01:02.731 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1432 ms
2019-07-15 11:01:03.190 [main] INFO  org.springframework.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@a19573, org.springframework.security.web.context.SecurityContextPersistenceFilter@48a051, org.springframework.security.web.header.HeaderWriterFilter@1aa04a, org.springframework.security.web.csrf.CsrfFilter@15c4f17, org.springframework.security.web.authentication.logout.LogoutFilter@13809e7, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@d64d4e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@9b0577, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1518e00, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@a085e5, org.springframework.security.web.session.SessionManagementFilter@16bd4df, org.springframework.security.web.access.ExceptionTranslationFilter@12c7a8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@33fd91]
2019-07-15 11:01:03.360 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
